date,zone,population,temperature,rainfall,industrial_index,water_demand,month,day,dayofweek,year,water_demand_lag_1,water_demand_lag_7,water_demand_lag_14,temperature_lag_1,demand_roll_mean_7,demand_roll_std_7,month_sin,month_cos,dow_sin,dow_cos,day_sin,day_cos,zone_encoded,isolation_anomaly,residual,abs_residual,residual_anomaly,anomaly,anomaly_score,predicted,actual
2025-09-27,Central Delhi,32000000.0,28.896136479816956,6.862167612165134,84.38070628599502,4820385575.013344,10,3,4,2025,4819500186.67639,4817283023.243499,4818245052.451074,28.839195122767933,4818171576.65803,1371594.4129618274,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,0,False,-1730881.3742113113,1730881.3742113113,False,False,0.6737100512107944,4818921129.268133,4817190247.893922
2025-09-28,Central Delhi,32000000.0,28.95307783686598,5.392503475128777,85.26161227855556,4821270963.350298,10,4,5,2025,4820385575.013344,4817136689.384175,4817006184.9677305,28.896136479816956,4818762187.224618,1702012.9117794477,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,0,False,-740474.3899517059,740474.3899517059,False,False,0.2882144591809228,4817339295.84126,4816598821.451308
2025-09-29,Central Delhi,32000000.0,28.250545569348137,4.766247329828638,84.57273958472089,4820811629.465096,10,5,6,2025,4821270963.350298,4816990355.524852,4817437271.824263,28.95307783686598,4819308083.501797,1651054.9363963238,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,0,False,-483105.6791276932,483105.6791276932,False,False,0.1880389705930298,4816490500.622054,4816007394.942926
2025-09-30,Central Delhi,32000000.0,27.54801330183029,4.139991184528499,83.88386689088622,4820352295.579895,10,6,0,2025,4820811629.465096,4816844021.665528,4817868358.680794,28.250545569348137,4819809265.489563,1265990.3142831936,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.9377521321470804,0.3473052528448203,0,False,-711084.6760883331,711084.6760883331,False,False,0.2767751162386686,4816127053.110633,4815415968.434545
2025-10-01,Central Delhi,32000000.0,26.84548103431245,3.5137350392283606,83.19499419705156,4819892961.6946945,10,7,1,2025,4820352295.579895,4817729410.002482,4817722024.82147,27.54801330183029,4820118344.302736,878340.0132789925,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,0,False,-1037083.666390419,1037083.666390419,False,False,0.4036635325815627,4815861625.592553,4814824541.926163
2025-10-02,Central Delhi,32000000.0,26.142948766794603,2.887478893928222,82.50612150321689,4819433627.809493,10,8,2,2025,4819892961.6946945,4818614798.339437,4817575690.962147,26.84548103431245,4820235319.941316,675930.2461301576,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,0,False,-1441639.815645218,1441639.815645218,False,False,0.5611287107808967,4815674755.233426,4814233115.417781
2025-10-03,Central Delhi,32000000.0,25.44041649927676,2.261222748628083,81.81724880938222,4818974293.924292,10,9,3,2025,4819433627.809493,4819500186.67639,4817429357.102823,26.142948766794603,4820160192.405302,790732.451330576,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,0,False,-1853832.4105243683,1853832.4105243683,False,False,0.7215662187131072,4815495521.582995,4813641689.172471
2025-10-04,Central Delhi,32000000.0,24.73788423175892,1.6349666033279444,81.12837611554755,4818514960.039091,10,10,4,2025,4818974293.924292,4820385575.013344,4817283023.243499,25.44041649927676,4819892961.6946945,992274.6013952567,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,0,False,-2180452.5131349564,2180452.5131349564,False,False,0.8486963902747027,4815230714.914153,4813050262.401018
2025-10-05,Central Delhi,32000000.0,24.035351964241073,1.0087104580278057,80.43950342171289,4818055626.15389,10,11,5,2025,4818514960.039091,4821270963.350298,4817136689.384175,24.73788423175892,4819433627.809493,992274.6013870528,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,0,False,1886251.6582107544,1886251.6582107544,False,False,0.734184745519407,4814877676.624188,4816763928.282399
2025-10-06,Central Delhi,32000000.0,23.33281969672323,0.3824543127276669,79.75063072787822,4817596292.268688,10,12,6,2025,4818055626.15389,4820811629.465096,4816990355.524852,24.035351964241073,4818974293.924292,992274.6013788488,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,0,False,3502431.0699806213,3502431.0699806213,True,True,1.363249411932751,4816975162.830728,4820477593.900708
2025-10-07,Central Delhi,32000000.0,31.134119505998303,8.63021727831918,76.9440810200031,4820700602.527923,10,13,0,2025,4817596292.268688,4820352295.579895,4816844021.665528,23.33281969672323,4819024052.059724,1077928.185231062,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.48530196253108104,-0.8743466161445821,0,False,-2765215.0369138718,2765215.0369138718,True,True,1.0763032012964906,4820416125.617024,4817650910.580111
2025-10-08,Central Delhi,32000000.0,31.90006956055337,8.341755354479638,76.5852984488408,4820605946.76189,10,14,1,2025,4820700602.527923,4819892961.6946945,4817729410.002482,31.134119505998303,4819125907.069324,1200440.2546045834,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,0,False,-3897310.718260765,3897310.718260765,True,True,1.5169482107231282,4818721537.747585,4814824227.029325
2025-10-09,Central Delhi,32000000.0,32.66601961510843,8.053293430640096,76.22651587767851,4820511290.995857,10,15,2,2025,4820605946.76189,4819433627.809493,4818614798.339437,31.90006956055337,4819279858.95309,1310536.0939737193,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,0,False,1536534.1882209778,1536534.1882209778,False,False,0.598064397743709,4815730640.3461895,4817267174.53441
2025-10-10,Central Delhi,32000000.0,33.4319696696635,7.7648315068005545,75.86773330651621,4820416635.229825,10,16,3,2025,4820511290.995857,4818974293.924292,4819500186.67639,32.66601961510843,4819485907.711023,1366670.3335538113,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,0,False,3024729.475705147,3024729.475705147,True,True,1.1773138704578456,4816685392.432255,4819710121.90796
2025-10-11,Central Delhi,32000000.0,34.197919724218565,7.476369582961013,75.50895073535392,4820321979.463793,10,17,4,2025,4820416635.229825,4818514960.039091,4820385575.013344,33.4319696696635,4819744053.343123,1322656.999269295,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,0,False,-289694.3049812317,289694.3049812317,False,False,0.11275756268006044,4818906586.137811,4818616891.832829
2025-10-12,Central Delhi,32000000.0,34.963869778773635,7.187907659121471,75.15016816419163,4820227323.69776,10,18,5,2025,4820321979.463793,4818055626.15389,4821270963.350298,34.197919724218565,4820054295.849391,1095866.4912470751,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,0,False,-1480077.0589065552,1480077.0589065552,False,False,0.5760896188545633,4819003738.849489,4817523661.790583
2025-10-13,Central Delhi,32000000.0,35.7298198333287,6.89944573528193,74.79138559302933,4820132667.931727,10,19,6,2025,4820227323.69776,4817596292.268688,4820811629.465096,34.963869778773635,4820416635.229825,204479.82547750097,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,0,False,-437958.2328529358,437958.2328529358,False,False,0.17046625371307447,4816868389.98119,4816430431.748337
2025-10-14,Central Delhi,32000000.0,36.49576988788377,6.610983811442388,74.43260302186704,4820038012.165695,10,20,0,2025,4820132667.931727,4820700602.527923,4820352295.579895,35.7298198333287,4820321979.463792,204479.82546799106,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7907757369376986,-0.6121059825476627,0,False,-243982.70142173767,243982.70142173767,False,False,0.09496525915548942,4815581184.30886,4815337201.607438
2025-10-15,Central Delhi,32000000.0,37.26171994243883,6.322521887602846,74.07382045070474,4819943356.399663,10,21,1,2025,4820038012.165695,4820605946.76189,4819892961.6946945,36.49576988788377,4820227323.697761,204479.82545813167,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,0,False,-1130449.1319503784,1130449.1319503784,False,False,0.44000412386695986,4815374420.730025,4814243971.598075
2025-10-16,Central Delhi,32000000.0,38.0276699969939,6.034059963763305,73.71503787954245,4819848700.63363,10,22,2,2025,4819943356.399663,4820511290.995857,4819433627.809493,37.26171994243883,4820132667.931727,204479.82544862173,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,0,False,-2176605.878578186,2176605.878578186,False,False,0.8471991667197888,4815327347.467291,4813150741.588713
2025-10-17,Central Delhi,32000000.0,38.79362005154896,5.745598039923763,73.35625530838016,4819754044.867598,10,23,3,2025,4819848700.63363,4820416635.229825,4818974293.924292,38.0276699969939,4820038012.165695,204479.82543876237,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,0,False,1493071.3874149323,1493071.3874149323,False,False,0.5811473945376703,4814830589.944797,4816323661.3322115
2025-10-18,Central Delhi,32000000.0,36.185568065443256,6.5571521754080555,75.50281850318946,4819096588.044782,10,24,4,2025,4819754044.867598,4820321979.463793,4818514960.039091,38.79362005154896,4819862956.248693,374611.33737340476,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.15142777750457667,0,False,1253056.070465088,1253056.070465088,False,False,0.4877263583633485,4815191742.418612,4816444798.489077
2025-10-19,Central Delhi,32000000.0,33.57751607933755,7.368706310892347,77.64938169799878,4818439131.221966,10,25,5,2025,4819096588.044782,4820227323.69776,4818055626.15389,36.185568065443256,4819607500.180723,616402.3813795059,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9377521321470804,0.3473052528448203,0,False,100942.32544136047,100942.32544136047,False,False,0.03928972849073669,4816464993.188965,4816565935.514406
2025-10-20,Central Delhi,32000000.0,30.96946409323184,8.18026044637664,79.79594489280808,4817781674.39915,10,26,6,2025,4818439131.221966,4820132667.931727,4817596292.268688,33.57751607933755,4819271643.961783,870627.5700026407,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8486442574947509,0.5289640103269624,0,False,679974.999379158,679974.999379158,False,False,0.2646663130583006,4816007097.671893,4816687072.671272
2025-10-21,Central Delhi,32000000.0,30.5615985119401,9.499853473607605,77.86576686628777,4817190247.921746,10,27,0,2025,4817781674.39915,4820038012.165695,4820700602.527923,30.96946409323184,4818864820.498363,1090436.1614028846,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.72479278722912,0.6889669190756865,0,False,300603.8888320923,300603.8888320923,False,False,0.11700389429143432,4816507605.80777,4816808209.696602
2025-10-22,Central Delhi,32000000.0,30.15373293064836,10.819446500838572,75.93558883976746,4816598821.444344,10,28,1,2025,4817190247.921746,4819943356.399663,4820605946.76189,30.5615985119401,4818387029.79046,1258824.215353142,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,0,False,-82466.47034454346,82466.47034454346,False,False,0.03209838108305456,4817011813.258044,4816929346.7877
2025-10-23,Central Delhi,32000000.0,29.745867349356622,12.139039528069539,74.00541081324715,4816007394.96694,10,29,2,2025,4816598821.444344,4819848700.63363,4820511290.995857,30.15373293064836,4817838271.838075,1349448.259981757,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.3943558551133187,0.9189578116202306,0,False,-207389.36066627502,207389.36066627502,False,False,0.08072205228894708,4817257873.239464,4817050483.878798
2025-10-24,Central Delhi,32000000.0,29.338001768064885,13.458632555300504,72.07523278672684,4815415968.489536,10,30,3,2025,4816007394.96694,4819754044.867598,4820416635.229825,29.745867349356622,4817218546.641209,1318775.6703548972,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.20129852008866114,0.9795299412524943,0,False,-344531.044093132,344531.044093132,False,False,0.13410163793891242,4817516152.013988,4817171620.969894
2025-10-25,Central Delhi,32000000.0,28.930136186773144,14.77822558253147,70.14505476020655,4814824542.012133,10,31,4,2025,4815415968.489536,4819096588.044782,4820321979.463793,29.338001768064885,4816608254.350831,1293060.807077059,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,False,-172947.15729141235,172947.15729141235,False,False,0.0673161314989886,4817465705.218284,4817292758.060992
2025-10-26,Central Delhi,32000000.0,28.522270605481406,16.097818609762435,68.21487673368624,4814233115.534729,11,1,5,2025,4814824542.012133,4818439131.221966,4820227323.69776,28.930136186773144,4816007394.96694,1277627.2140609287,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,0,False,-351462.605509758,351462.605509758,False,False,0.13679960596060523,4817765357.724716,4817413895.119206
2025-10-27,Central Delhi,32000000.0,28.114405024189665,17.417411636993403,66.28469870716593,4813641689.057326,11,2,6,2025,4814233115.534729,4817781674.39915,4820132667.931727,28.522270605481406,4815415968.489537,1277627.2140503519,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,0,False,-309128.30013370514,309128.30013370514,False,False,0.12032184644004318,4817844160.477553,4817535032.17742
2025-10-28,Central Delhi,32000000.0,27.706539442897927,18.73700466422437,64.35452068064562,4813050262.579923,11,3,0,2025,4813641689.057326,4817190247.921746,4820038012.165695,28.114405024189665,4814824542.012133,1277627.2140401248,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.5712682150947923,0.8207634412072763,0,False,-280205.8673963547,280205.8673963547,False,False,0.10906438308586053,4817936375.135914,4817656169.2685175
2025-10-29,Central Delhi,32000000.0,33.28624596225473,9.368502332112184,73.76807456963013,4816763928.300623,11,4,1,2025,4813050262.579923,4816598821.444344,4819943356.399663,27.706539442897927,4814848128.705887,1316766.5659930962,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,0,False,-340386.1273202896,340386.1273202896,False,False,0.1324883141531801,4818117692.478715,4817777306.351395
2025-10-30,Central Delhi,32000000.0,38.86595248161154,0.0,83.18162845861465,4820477594.021322,11,5,2,2025,4816763928.300623,4816007394.96694,4819848700.63363,33.28624596225473,4815486728.570799,2513150.681830024,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,0,True,-461171.37233638763,461171.37233638763,False,True,0.17950149184271558,4818359614.802497,4817898443.4301605
2025-10-31,Central Delhi,32000000.0,34.68217417707896,4.598832777439256,80.17737881458436,4817650910.586179,11,6,3,2025,4820477594.021322,4815415968.489536,4819754044.867598,38.86595248161154,4815806006.013177,2641359.1295550643,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,0,True,-608742.8420286179,608742.8420286179,False,True,0.2369406577410177,4818628323.350955,4818019580.508926
2025-11-01,Central Delhi,32000000.0,30.498395872546386,9.197665554878512,77.17312917055406,4814824227.151035,11,7,4,2025,4817650910.586179,4814824542.012133,4819096588.044782,34.68217417707896,4815805961.033019,2641378.6312688706,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,0,False,-741291.5893383026,741291.5893383026,False,False,0.2885325372703842,4818882009.189363,4818140717.600024
